896423996	GYR	0.22235495	-0.29245174	4.218406
896424004	ACC	5.56203	-5.372888	0.25617957
896424006	GYR	-0.10262536	0.2958115	4.3326383
896424014	ACC	3.3423057	-7.498939	-0.11252748
896424016	GYR	-0.37201694	0.46318856	4.36929
896424024	ACC	2.7246015	-9.536405	-2.3127987
896424026	GYR	-0.6792821	0.20295998	4.619134
896424034	ACC	4.31914	-9.1389675	-2.5737667
896424036	GYR	-1.219287	-0.25518894	5.1426454
896424044	ACC	7.79582	-8.109461	-1.3623008
896424046	GYR	-1.5534303	-0.5746715	5.440137
896424054	ACC	9.452607	-8.492533	-0.074220255
896424056	GYR	-2.2369885	-1.5086844	5.9129467
896424064	ACC	12.818855	-8.810962	3.3518825
896424066	GYR	-2.765998	-2.5196664	6.4071364
896424074	ACC	16.848597	-8.447042	6.742371
896424076	GYR	-3.0329459	-2.7291932	6.5848985
896424086	GYR	-2.9993484	-2.0890064	5.926996
896424084	ACC	18.608334	-9.67048	4.8698063
896424094	ACC	18.979435	-10.089465	5.5811834
896424096	GYR	-2.9663615	-2.2154555	5.2416058
896424104	ACC	19.065626	-10.197205	7.3696523
896424106	GYR	-2.91566	-2.3052528	4.727868
896424114	ACC	17.734451	-10.424653	7.216423
896424116	GYR	-2.810591	-2.0218112	4.1939716
896424124	ACC	16.230892	-10.427048	7.723994
896424126	GYR	-2.7171285	-1.4634804	3.9239693
896424134	ACC	16.29793	-9.577106	11.662456
896424136	GYR	-2.5833492	-0.8428413	3.8127918
896424144	ACC	12.854768	-8.166922	10.980108
896424146	GYR	-2.2119431	-0.54229563	3.7193294
896424154	ACC	11.150097	-8.77026	7.328951
896424156	GYR	-1.0684034	0.33735034	3.6197584
896424164	ACC	11.968914	-10.62816	3.0933087
896424166	GYR	-0.4098906	1.0227411	3.806683
896424174	ACC	12.361563	-11.557111	2.480393
896424176	GYR	-0.516792	1.1345295	3.8433352
896424184	ACC	15.378556	-11.973702	4.663905
896424186	GYR	-0.915687	1.2169963	3.7559812
896424194	ACC	17.1359	-12.01201	5.5596356
896424196	GYR	-1.1484267	1.2744176	3.5562284
896424204	ACC	17.178995	-12.009615	5.3633113
896424206	GYR	-1.1410962	0.8174904	3.1964288
896424214	ACC	15.601217	-12.146085	6.2850785
896424216	GYR	-1.1734722	0.25793785	2.8909962
896424224	ACC	13.855544	-11.990461	8.004115
896424226	GYR	-0.9126327	0.36483926	2.7975338
896424234	ACC	12.397475	-11.075876	8.363246
896424236	GYR	-0.2602286	0.7099781	2.7114017
896424244	ACC	9.217976	-9.778219	6.414366
896424246	GYR	0.16187929	1.0832168	2.6442065
896424254	ACC	8.36564	-9.689633	4.891354
896424256	GYR	0.9260717	1.5645787	2.6167176
896424264	ACC	8.078336	-10.230723	2.1212628
896424266	GYR	1.5137241	1.5486962	2.6924648
896424274	ACC	7.7072344	-10.178051	0.7541735
896424276	GYR	1.9963076	1.3917037	2.6313784
896424284	ACC	7.343316	-9.689633	-1.1947067
896424286	GYR	2.2314909	1.1314751	2.547079
896424294	ACC	6.962638	-9.352051	-2.2050598
896424296	GYR	2.225382	0.98547834	2.4187973
896424304	ACC	6.347328	-9.44303	-3.2632968
896424306	GYR	1.981036	0.7796168	2.1915555
896424314	ACC	5.8780646	-9.866804	-2.6431987
896424316	GYR	1.6181821	0.3556763	1.9551506
896424324	ACC	7.0655885	-9.22037	0.45010993
896424326	GYR	1.3475688	-0.14828753	1.7889953
896424334	ACC	6.763919	-8.789413	8.494926
896424336	GYR	1.3341297	-0.38163805	1.5977944
896424344	ACC	8.087913	-8.466196	10.2403
896424346	GYR	1.8161024	-0.23808473	1.5727489
896424354	ACC	9.794978	-7.9897504	1.9728222
896424356	GYR	2.9596422	0.45097128	1.4915038
896424364	ACC	9.658509	-4.8243165	-0.7134721
896424366	GYR	2.5534167	2.7466028	1.3277919
896424374	ACC	10.637737	-3.667917	-1.9800048
896424376	GYR	1.5204436	4.885242	1.1726322
896424384	ACC	9.845257	-4.3143516	1.9129672
896424386	GYR	0.5687156	6.7092857	0.9826531
896424394	ACC	8.997709	-5.004181	7.4199305
896424396	GYR	0.50823987	7.814952	0.964938
896424404	ACC	7.58513	-7.072771	-1.9129672
896424406	GYR	1.2272283	7.9511747	1.0455723
896424414	ACC	6.7950435	-6.574777	-9.80695
896424416	GYR	0.84238315	8.326857	1.0773373
896424424	ACC	3.0789435	-6.4814034	-9.081507
896424426	GYR	-0.52106804	7.3952875	0.97837704
896424434	ACC	2.4181437	-5.5213284	1.4580688
896424436	GYR	-0.86254174	6.069099	1.1536953
896424444	ACC	6.4837976	-2.7748797	2.4588451
896424446	GYR	-0.39461896	5.2468743	1.2905291
896424454	ACC	7.3097973	-1.2665327	11.174039
896424456	GYR	0.44898596	3.63419	1.2037864
896424464	ACC	8.834904	-1.2330139	12.5387335
896424466	GYR	2.2944098	1.0545062	0.6851617
896424474	ACC	11.571476	-2.2385786	7.901165
896424476	GYR	4.355469	-1.0291553	-0.20670153
896424484	ACC	2.681506	-6.1797338	2.9975405
896424486	GYR	5.1783047	-2.0163136	-1.3270284
896424494	ACC	-0.9888053	-6.790255	-0.12210429
896424496	GYR	5.06224	-1.4915802	-1.5225053
896424504	ACC	-0.40701428	-6.2946553	-6.438308
896424506	GYR	3.6884043	0.111941054	-0.8804859
896424514	ACC	-0.7182605	-5.320215	-8.135797
896424516	GYR	1.102001	2.107638	-0.30321825
896424524	ACC	1.9129672	-2.6288335	-7.3959885
896424526	GYR	-1.1753048	3.566995	0.22456934
896424534	ACC	4.156334	0.038307227	-5.7128644
896424536	GYR	-2.6774223	3.9182425	0.33147076
896424544	ACC	5.382465	1.5011644	-4.2784386
896424546	GYR	-3.2394185	3.3318117	-0.043600507
896424554	ACC	4.6040497	-0.6751649	-5.1645923
896424556	GYR	-3.2724051	2.8388436	-0.3581961
896424564	ACC	2.1619642	-3.7541082	-6.4478846
896424566	GYR	-3.3512068	1.9054414	-1.0008264
896424574	ACC	2.078167	-3.655946	-5.791873
896424576	GYR	-3.7501018	1.3177891	-1.4339298
896424584	ACC	2.767697	-5.466262	-4.3406878
896424586	GYR	-4.154495	0.8168796	-1.6568956
896424594	ACC	4.819528	-8.904335	-3.7469256
896424596	GYR	-4.436714	0.41431937	-1.8401552
896424604	ACC	7.4654202	-10.300155	-2.4061728
896424606	GYR	-4.5271225	0.044745877	-2.1614704
896424614	ACC	10.0751	-12.483667	0.78529817
896424616	GYR	-4.329813	-0.5740606	-2.7711139
896424624	ACC	8.617031	-15.450382	6.7256117
896424626	GYR	-3.4483342	-1.9588921	-3.5750124
896424634	ACC	4.5896845	-19.537285	5.80145
896424636	GYR	-2.2736404	-3.2887459	-4.1028
896424644	ACC	-1.769315	-21.93388	8.336909
